score,year,make,model,trim,price,net_cost_8mo,accidents,one_owner,carfax_url,loss_private,loss_instant,expected_repairs,fees,miles,miles_at_sale,liquidity,expected_price,under_market,color,body,seller_type,dealer,city,source,reliability,complaints,recalls,first_seen,days_listed,price_drop,is_new,url,reliability_note
33.0,2017,Hyundai,Elantra,SE 4dr Sedan (2.0L 4cyl 6M),10780,7334,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5NPD84LF4HH065417&partner=FRD_2,3225,5416,1094,1208,122245,130245,0.46499999999999997,8715,-2065,Black,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,10.7,767,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-elantra#vin=5NPD84LF4HH065417,
32.9,2019,Subaru,Crosstrek,2.0i Premium 4dr SUV AWD (2.0L 4cyl CVT),18585,8463,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GTACCXK8399717&partner=FRD_2,5211,7496,491,1863,59749,67749,0.75,18648,63,Gray,small_suv,dealer,Mossy Ford,San Diego,auto.dev,24.2,284,,2026-09-20,4,1100,False,https://www.carfax.com/vehicle/JF2GTACCXK8399717,
32.7,2016,Mazda,CX-5,Grand Touring 4dr SUV (2.5L 4cyl 6A),13943,8097,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KE2DY1G0640001&partner=FRD_2,3964,6369,1036,1473,104286,112286,0.6000000000000001,14504,561,Gray,small_suv,dealer,Pacific Honda,San Diego,auto.dev,9.6,510,,2026-09-20,4,140,False,https://www.autolist.com/mazda-cx+5#vin=JM3KE2DY1G0640001,
32.7,2016,Nissan,Sentra,SR 4dr Sedan (1.8L 4cyl CVT),10998,7411,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP4GY272170&partner=FRD_2,3813,5579,1029,1226,95277,103277,0.6000000000000001,8562,-2436,Super Black,sedan,dealer,CarMax Oceanside,Oceanside,auto.dev,0.0,270,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7AP4GY272170,Nissan CVT history - replacement can exceed the car's value
32.6,2016,Mazda,CX-5,Grand Touring 4dr SUV (2.5L 4cyl 6A),15296,8229,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KE2DY6G0840405&partner=FRD_2,4441,6681,908,1587,86138,94138,0.6900000000000001,15784,488,Black,small_suv,dealer,CBM Motors,El Cajon,auto.dev,9.6,510,,2026-09-20,4,0,False,https://www.cbmmotors.com/pre-owned-cars/detail/x/1566906,
32.6,2017,Volkswagen,Golf,TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),13080,8587,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VW117AU9HM031443&partner=FRD_2,5049,6747,853,1401,80508,88508,0.6900000000000001,13278,198,White,hatchback,dealer,Epiksun Motors,La Mesa,auto.dev,0.0,188,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VW117AU9HM031443,Timing-chain tensioner and DSG mechatronic history; parts cost more
32.4,2019,Toyota,Corolla,L 4dr Sedan (1.8L 4cyl CVT),15205,10575,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T1BURHE6KC167909&partner=FRD_2,6883,9061,687,1579,118215,126215,0.46499999999999997,15080,-125,Blue,sedan,dealer,Vista Auto Sales,Vista,auto.dev,55.3,203,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/2T1BURHE6KC167909,
32.4,2019,Honda,Accord,LX 4dr Sedan (1.5L 4cyl Turbo CVT),17985,10625,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F14KA115879&partner=FRD_2,6838,9171,621,1813,106010,114010,0.6000000000000001,17435,-550,Black,sedan,dealer,Sedano Ford,La Mesa,auto.dev,55.9,685,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/1HGCV1F14KA115879,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
32.4,2019,Honda,Civic,Si 4dr Sedan (1.5L 4cyl Turbo 6M),19084,10804,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC1E57KH702098&partner=FRD_2,7207,9688,527,1905,103000,111000,0.6000000000000001,16911,-2173,White,sedan,dealer,Carnova,San Diego,auto.dev,71.5,348,,2026-09-24,0,0,True,https://www.car-nova.com/pre-owned-cars/detail/x/1556982,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
32.3,2022,Kia,Niro,LX 4dr SUV (1.6L 4cyl gas/electric hybrid 6AM),17010,9914,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDCB3LC2N5549465&partner=FRD_2,7000,8761,348,1731,72911,80911,0.6900000000000001,17588,578,White,small_suv,dealer,Norm Reeves Toyota San Diego,San Diego,auto.dev,45.4,31,,2026-09-20,4,0,False,https://www.autolist.com/kia-niro#vin=KNDCB3LC2N5549465,
32.2,2019,Honda,Accord,Sport 4dr Sedan (1.5L 4cyl Turbo CVT),18380,9968,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F36KA170058&partner=FRD_2,6067,8615,584,1846,98740,106740,0.6000000000000001,17667,-713,Silver,sedan,dealer,Carz Land,San Diego,auto.dev,55.9,685,,2026-09-23,1,0,False,https://www.autolist.com/honda-accord#vin=1HGCV1F36KA170058,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
31.9,2016,Mazda,CX-5,Grand Touring 4dr SUV AWD (2.5L 4cyl 6A),17085,8567,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KE4DY0G0764255&partner=FRD_2,4860,7373,723,1737,51744,59744,0.75,18210,1125,Blue,small_suv,dealer,Exclusive Collection LLC,San Diego,auto.dev,9.6,510,,2026-09-20,4,0,False,https://www.autolist.com/mazda-cx+5#vin=JM3KE4DY0G0764255,
31.8,2019,Honda,Accord,LX 4dr Sedan (1.5L 4cyl Turbo CVT),18290,10753,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F17KA163697&partner=FRD_2,6940,9314,618,1838,105380,113380,0.6000000000000001,17455,-835,Black,sedan,dealer,Encinitas Ford,Encinitas,auto.dev,55.9,685,,2026-09-23,1,0,False,https://www.autolist.com/honda-accord#vin=1HGCV1F17KA163697,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
31.8,2017,Subaru,Crosstrek,2.0i Premium PZEV 4dr SUV AWD (2.0L 4cyl 5M),18998,9477,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GPABC4HG255570&partner=FRD_2,5931,8625,448,1898,72455,80455,0.6900000000000001,15922,-3076,White,small_suv,dealer,CarMax Kearny Mesa,San Diego,auto.dev,76.1,97,,2026-09-22,2,0,False,https://www.autolist.com/subaru-xv+crosstrek#vin=JF2GPABC4HG255570,FB-series oil consumption; check consumption history
31.7,2020,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),19500,11903,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1C31AK4LU010727&partner=FRD_2,8192,10577,508,1940,99141,107141,0.6000000000000001,17920,-1580,Blue,sedan,dealer,Maverick Toyota,Lemon Grove,auto.dev,63.3,273,,2026-09-22,2,0,False,https://www.mavericktoyota.com/used-Lemon+Grove-2020-Toyota-Camry+Hybrid-LE-4T1C31AK4LU010727,
31.7,2021,Toyota,Corolla,SE Apex Edition 4dr Sedan (2.0L 4cyl CVT),19079,10784,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFS4MCE4MP065456&partner=FRD_2,7757,9741,394,1905,73891,81891,0.6900000000000001,18106,-973,Blue,sedan,dealer,Legacy Cars,El Cajon,auto.dev,47.8,185,,2026-09-20,4,0,False,https://www.legacycarsinc.com/pre-owned-cars/detail/x/1570142,
31.6,2018,Mazda,Mazda3,Grand Touring 4dr Hatchback (2.5L 4cyl 6A),17990,10515,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3MZBN1M38JM269573&partner=FRD_2,7408,9268,598,1813,73354,81354,0.7360000000000001,16086,-1904,Gray,hatchback,dealer,National City Auto Center,National City,auto.dev,32.4,108,,2026-09-19,5,0,False,https://www.autolist.com/mazda-mazda3#vin=3MZBN1M38JM269573,Rearview camera recall 23V-487; infotainment 'ghost touch'
31.6,2016,Kia,Soul,4dr Wagon (1.6L 4cyl 6M),9780,7579,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDJN2A23G7309027&partner=FRD_2,3703,5503,1161,1124,113055,121055,0.46499999999999997,7999,-1781,Black,hatchback,dealer,Karz Plus-Escondido,Escondido,auto.dev,0.0,818,,2026-09-20,4,0,False,https://www.autolist.com/kia-soul#vin=KNDJN2A23G7309027,
31.5,2019,Nissan,Sentra,S 4dr Sedan (1.8L 4cyl CVT),16998,8044,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP8KY236605&partner=FRD_2,4840,6923,569,1730,27822,35822,0.75,15371,-1627,Gun Metallic,sedan,dealer,CarMax El Cajon,El Cajon,auto.dev,0.0,222,,2026-09-23,1,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7AP8KY236605,Nissan CVT history - replacement can exceed the car's value
31.4,2021,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT),19137,10818,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTDEAMDE8MJ034221&partner=FRD_2,7778,9769,403,1910,75586,83586,0.6900000000000001,18048,-1089,White,sedan,dealer,Ariana Motors,Temecula,auto.dev,47.8,185,,2026-09-20,4,0,False,https://www.arianamotorsonline.com/pre-owned-cars/detail/x/1541219,
31.3,2019,Volkswagen,Jetta,1.4T SEL Premium w/CWP 4dr Sedan (1.4L 4cyl Turbo 8A),12995,8271,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWG57BU0KM204870&partner=FRD_2,5021,6426,797,1394,90495,98495,0.6900000000000001,12524,-471,Black,sedan,dealer,APA Auto Group Inc,Escondido,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VWG57BU0KM204870,
31.1,2018,Honda,Civic,Si 4dr Sedan (1.5L 4cyl Turbo 6M),17870,10396,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC1E52JH709040&partner=FRD_2,6799,9116,642,1803,105404,113404,0.6000000000000001,16180,-1690,Gray,sedan,dealer,San Diego Auto Solutions,Oceanside,auto.dev,59.6,598,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/2HGFC1E52JH709040,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
31.1,2020,Nissan,Kicks,S 4dr Hatchback (1.6L 4cyl CVT),15785,8966,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5BVXLL554171&partner=FRD_2,6099,7796,473,1628,30389,38389,0.75,14930,-855,Silver,hatchback,dealer,National City Volkswagen,National City,auto.dev,10.9,96,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3N1CP5BVXLL554171,Nissan CVT history - replacement can exceed the car's value
31.1,2019,Volkswagen,Jetta,1.4T SEL ULEV 4dr Sedan (1.4L 4cyl Turbo 8A),14488,7732,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWEB7BU7KM158499&partner=FRD_2,4252,6015,792,1519,89847,97847,0.6900000000000001,12574,-1914,Gray,sedan,dealer,Norm Reeves Volkswagen Superstore,Irvine,auto.dev,0.0,548,,2026-09-23,1,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWEB7BU7KM158499,
31.0,2018,Honda,Civic,EX-L 4dr Sedan (1.5L 4cyl Turbo CVT),16770,10148,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JHMFC1F77JX013203&partner=FRD_2,6019,8761,692,1711,115558,123558,0.46499999999999997,15884,-886,White,sedan,dealer,Kia of Irvine,Irvine,auto.dev,59.6,598,,2026-09-23,1,0,False,https://www.kiaofirvine.com/viewdetails/used/jhmfc1f77jx013203/2018-honda-civic-sedan-4dr-car?type=cash,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
31.0,2021,Kia,Seltos,EX 4dr SUV AWD (2.0L 4cyl CVT),15998,7874,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDERCAA4M7044942&partner=FRD_2,4606,6561,654,1646,88856,96856,0.6900000000000001,14950,-1048,Blue,small_suv,dealer,CarMax Kearny Mesa,San Diego,auto.dev,0.0,368,,2026-09-23,1,0,False,https://www.autolist.com/kia-seltos#vin=KNDERCAA4M7044942,
30.9,2019,Volkswagen,Jetta,1.4T SE 4dr Sedan (1.4L 4cyl Turbo 8A),12990,8009,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU4KM225204&partner=FRD_2,4380,6181,835,1393,95550,103550,0.6000000000000001,12133,-857,Silver,sedan,dealer,National City Auto Center,National City,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWC57BU4KM225204,
30.8,2020,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),12500,8716,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFEPRAE9LP009306&partner=FRD_2,4854,6834,1009,1352,127619,135619,0.46499999999999997,15502,3002,Classic Silver Metallic,sedan,dealer,Babaz Motors,San Diego,auto.dev,0.0,307,,2026-09-20,4,699,False,https://www.autolist.com/toyota-corolla#vin=5YFEPRAE9LP009306,
30.7,2018,Honda,Civic,Sport Touring 4dr Hatchback (1.5L 4cyl Turbo CVT),19080,11613,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=SHHFK7H96JU426938&partner=FRD_2,8033,10364,615,1905,99995,107995,0.6000000000000001,16337,-2743,Blue,hatchback,dealer,Pedder Nissan,Hemet,auto.dev,59.6,598,,2026-09-20,4,0,False,https://peddernissan.com/inventory/Used-2018-Honda-Civic-Sport_Touring-SHHFK7H96JU426938-1749,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
30.7,2019,Volkswagen,Jetta,1.4T SE 4dr Sedan (1.4L 4cyl Turbo 8A),11080,7997,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU9KM135465&partner=FRD_2,4107,5912,972,1233,113892,121892,0.46499999999999997,10716,-364,Gray,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWC57BU9KM135465,
30.6,2018,Nissan,Sentra,S 4dr Sedan (1.8L 4cyl CVT),11599,7885,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7APXJY279907&partner=FRD_2,4551,6049,952,1276,110742,118742,0.6000000000000001,9435,-2164,Super Black,sedan,dealer,CarMax El Cajon,El Cajon,auto.dev,10.7,185,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7APXJY279907,Nissan CVT history - replacement can exceed the car's value
30.5,2020,Hyundai,Kona,SEL 4dr SUV (2.0L 4cyl 6A),17998,8273,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KM8K22AA6LU553332&partner=FRD_2,5074,7284,485,1814,39454,47454,0.75,17259,-739,Orange,small_suv,dealer,CarMax Kearny Mesa,San Diego,auto.dev,6.6,158,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-kona#vin=KM8K22AA6LU553332,
30.3,2017,Subaru,Impreza,2.0i Sport 4dr Hatchback AWD (2.0L 4cyl CVT),14998,8876,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GTAM6XH3711628&partner=FRD_2,4372,7419,832,1562,128203,136203,0.46499999999999997,11703,-3295,Blue,hatchback,dealer,CarMax Murrieta,Murrieta,auto.dev,54.6,125,,2026-09-22,2,0,False,https://www.autolist.com/subaru-impreza#vin=4S3GTAM6XH3711628,
30.3,2015,Lexus,CT 200h,4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),17888,10445,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTHKD5BH7F2247380&partner=FRD_2,5048,8709,1014,1805,133063,141063,0.46499999999999997,16720,-1168,Silver,hatchback,dealer,Carco Sales & Finance,Poway,auto.dev,46.0,16,,2026-09-20,4,0,False,https://www.autolist.com/lexus-ct+200h#vin=JTHKD5BH7F2247380,Shares the Gen 3 Prius 2ZR-FXE - same EGR clogging and head gasket risk
30.0,2018,Subaru,Impreza,2.0i Sport 4dr Hatchback AWD (2.0L 4cyl CVT),15998,9635,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GTAM66J3705069&partner=FRD_2,6170,8236,686,1646,100591,108591,0.6000000000000001,13359,-2639,Crystal Black Silica,hatchback,dealer,CarMax Murrieta,Murrieta,auto.dev,46.9,150,,2026-09-20,4,0,False,https://www.autolist.com/subaru-impreza#vin=4S3GTAM66J3705069,
30.0,2019,Volkswagen,Jetta,1.4T SEL 4dr Sedan (1.4L 4cyl Turbo 8A),17202,8308,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWE57BU6KM111892&partner=FRD_2,4887,6997,569,1747,43980,51980,0.75,16118,-1084,White,sedan,dealer,Mercedes-Benz of Carlsbad,Carlsbad,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VWE57BU6KM111892,
29.9,2019,Honda,Accord,EX-L 4dr Sedan (1.5L 4cyl Turbo CVT),17049,9515,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F50KA104042&partner=FRD_2,4851,7916,779,1734,136960,144960,0.46499999999999997,16446,-603,Black,sedan,dealer,Team Kia of El Cajon,El Cajon,auto.dev,55.9,685,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/1HGCV1F50KA104042,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
29.9,2018,Subaru,Impreza,2.0i Limited 4dr Hatchback AWD (2.0L 4cyl CVT),14573,10325,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GTAT68J3745834&partner=FRD_2,6628,8712,765,1526,114940,122940,0.46499999999999997,12788,-1785,Gray,hatchback,dealer,Dalton Subaru National City,National City,auto.dev,46.9,150,,2026-09-20,4,0,False,https://www.subarudalton.com/used-National+City-2018-Subaru-Impreza-20i+Limited-4S3GTAT68J3745834,
29.8,2019,Subaru,Legacy,2.5i 4dr Sedan AWD (2.5L 4cyl CVT),19080,8863,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3BNAB64K3006712&partner=FRD_2,5327,7676,535,1905,38821,46821,0.75,20706,1626,Blue,sedan,dealer,Auto City,El Cajon,auto.dev,10.5,123,,2026-09-20,4,0,False,https://www.autolist.com/subaru-legacy#vin=4S3BNAB64K3006712,
29.5,2019,Subaru,Impreza,2.0i Sport 4dr Hatchback AWD (2.0L 4cyl CVT),18603,8507,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GTAM61K3747005&partner=FRD_2,5215,7503,529,1865,56635,64635,0.75,15666,-2937,Blue,hatchback,dealer,Dalton Subaru National City,National City,auto.dev,12.5,194,,2026-09-20,4,70,False,https://www.subarudalton.com/used-National+City-2019-Subaru-Impreza-20i+Sport-4S3GTAM61K3747005,
29.4,2020,Nissan,Sentra,SV 4dr Sedan (2.0L 4cyl CVT),13995,8646,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8CV5LY285618&partner=FRD_2,5761,7218,598,1478,75236,83236,0.6900000000000001,13400,-595,Silver,sedan,dealer,Good Guys Auto Sales,San Diego,auto.dev,5.5,204,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3N1AB8CV5LY285618,Nissan CVT history - replacement can exceed the car's value (improved 2020 redesign)
29.3,2019,Subaru,Crosstrek,2.0i Premium 4dr SUV AWD (2.0L 4cyl CVT),15755,8878,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GTAEC7KH275420&partner=FRD_2,5318,7489,707,1625,93694,101694,0.6000000000000001,16359,604,Black,small_suv,dealer,DCH Honda Mission Valley,San Diego,auto.dev,24.2,284,,2026-09-20,4,29,False,https://www.autolist.com/subaru-xv+crosstrek#vin=JF2GTAEC7KH275420,
29.3,2019,Volkswagen,Jetta,1.4T S 4dr Sedan (1.4L 4cyl Turbo 8A),16684,8148,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU5KM090881&partner=FRD_2,4766,6809,572,1703,60305,68305,0.75,14857,-1827,White,sedan,dealer,Temecula Valley Toyota,Temecula,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VWC57BU5KM090881,
29.2,2016,Mazda,CX-5,Sport 4dr SUV (2.5L 4cyl 6A),15998,8458,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KE2BY1G0846437&partner=FRD_2,4606,6953,902,1646,85347,93347,0.6900000000000001,15840,-158,Crystal White Pearl Mica,small_suv,dealer,CarMax Irvine,Irvine,auto.dev,9.6,510,,2026-09-22,2,0,False,https://www.autolist.com/mazda-cx+5#vin=JM3KE2BY1G0846437,
29.2,2019,Volkswagen,Jetta,1.4T SE ULEV 4dr Sedan (1.4L 4cyl Turbo 8A),11040,8019,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWCB7BU0KM209459&partner=FRD_2,4094,5892,1012,1229,119309,127309,0.46499999999999997,10297,-743,White,sedan,dealer,National City Automaxx,National City,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWCB7BU0KM209459,
29.1,2016,Honda,Civic,EX-L 4dr Sedan w/Honda Sensing (1.5L 4cyl Turbo CVT),17910,10787,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=19XFC1F89GE218606&partner=FRD_2,7328,9558,665,1806,78771,86771,0.6900000000000001,15634,-2276,Black,sedan,dealer,Norm Reeves Honda Superstore Irvine,Irvine,auto.dev,46.4,1080,,2026-09-23,1,0,False,https://www.autolist.com/honda-civic#vin=19XFC1F89GE218606,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
29.1,2016,Honda,Civic,EX 4dr Sedan w/Honda Sensing (2.0L 4cyl CVT),18083,10841,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=19XFC2F89GE201813&partner=FRD_2,7392,9644,641,1821,74353,82353,0.6900000000000001,15763,-2320,White,sedan,dealer,Pacific Honda,San Diego,auto.dev,46.4,1080,,2026-09-23,1,0,False,https://www.autolist.com/honda-civic#vin=19XFC2F89GE201813,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
29.0,2019,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 8A),16999,11739,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1B11HK9KU756676&partner=FRD_2,7607,10054,721,1730,113788,121788,0.46499999999999997,16759,-240,Unspecified,sedan,dealer,Prestige Auto Source,National City,auto.dev,45.0,394,,2026-09-22,2,0,False,https://www.carfax.com/vehicle/4T1B11HK9KU756676,
29.0,2019,Toyota,Camry,XLE 4dr Sedan (2.5L 4cyl 8A),19973,11513,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1B11HK9KU270403&partner=FRD_2,8084,10164,534,1980,79988,87988,0.6900000000000001,18186,-1787,Silver,sedan,dealer,East County Pre-Owned,El Cajon,auto.dev,45.0,394,,2026-09-20,4,0,False,https://www.eastcountypreowned.com/pre-owned-cars/detail/x/1562529,
29.0,2019,Honda,Accord,EX-L 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),19995,12181,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV3F52KA004374&partner=FRD_2,8381,10829,553,1982,92668,100668,0.6000000000000001,17862,-2133,Gray,sedan,dealer,So Cal Performance SD LLC,San Diego,auto.dev,55.9,685,,2026-09-24,0,0,True,https://www.carfax.com/vehicle/1HGCV3F52KA004374,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
28.7,2019,Volkswagen,Jetta,S 4dr Sedan (2.0L 4cyl Turbo 6M),15710,9231,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VW5T7BUXKM141676&partner=FRD_2,6074,7762,569,1622,36268,44268,0.75,16714,1004,Black,sedan,dealer,Total Cars,San Diego,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VW5T7BUXKM141676,
28.4,2019,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 8A),19998,11026,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1B11HKXKU725520&partner=FRD_2,7514,9684,558,1982,84354,92354,0.6900000000000001,18002,-1996,Galactic Aqua Mica,sedan,dealer,CarMax Oceanside,Oceanside,auto.dev,45.0,394,,2026-09-23,1,0,False,https://www.autolist.com/toyota-camry#vin=4T1B11HKXKU725520,
28.2,2017,Honda,CR-V,EX 4dr SUV (1.5L 4cyl Turbo CVT),13628,8637,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HKRW1H50HH508348&partner=FRD_2,3891,6687,1187,1447,141726,149726,0.46499999999999997,14654,1026,Black,small_suv,dealer,Cruise Auto Sales LLC,La Mesa,auto.dev,16.4,1765,,2026-09-20,4,0,False,https://www.autolist.com/honda-cr+v#vin=2HKRW1H50HH508348,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
28.2,2021,Kia,Seltos,S 4dr SUV AWD (1.6L 4cyl Turbo 7AM),13055,8377,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDEUCA24M7099852&partner=FRD_2,5041,6735,817,1399,110636,118636,0.6000000000000001,13752,697,White,small_suv,dealer,Total Cars,San Diego,auto.dev,0.0,368,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/KNDEUCA24M7099852,
